,Folio,Folio,TC,Importe,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
1131,,59573,1.0,125.0,20.0,0.0,0.0,145.0,145.0
1132,,59574,1.0,1545.0,247.2,0.0,0.0,1792.2,1792.2
1133,,31540,1.0,996.0,159.36,0.0,0.0,1155.3600000000001,1155.36
1134,,7682,1.0,3750.0,600.0,0.0,0.0,4350.0,4350.0
1135,,3682,1.0,2302.6099999999997,368.42,0.0,0.0,2671.0299999999997,2671.03
1136,,3682,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,,3683,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,,140606,1.0,744.63,119.14,0.0,0.0,863.77,863.77
1139,,14740,1.0,323.22,51.71,0.0,0.0,374.93,374.93
1140,,535,1.0,474.14,75.86,0.0,0.0,550.0,550.0
1141,,2396,1.0,5349.66,855.95,0.0,0.0,5100.009999999999,5100.01
1142,,643,1.0,3517.2,562.75,0.0,0.0,4079.95,4079.95
1143,,2614,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,,2615,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,,2616,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,,68,1.0,212.96,34.08,0.0,0.0,247.04000000000002,247.04
1147,,795844,1.0,212.96,34.08,0.0,0.0,247.04000000000002,247.04
1148,,98795,1.0,2240.42,358.47,0.0,0.0,2598.8900000000003,2598.89
1149,,705333,1.0,378.0,60.48,0.0,0.0,438.48,438.48
1150,,707072,1.0,284.0,45.44,0.0,0.0,329.44,329.44
1151,,3706,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,,4387698,1.0,0.0,0.0,0.0,0.0,0.0,874.25
1153,,4387699,1.0,0.0,0.0,0.0,0.0,0.0,434.75
1154,,4387730,1.0,0.0,0.0,0.0,0.0,0.0,268.95
1155,,7299,1.0,1700.0,272.0,0.0,0.0,1972.0,1972.0
1156,,7647,1.0,560.35,89.66,0.0,0.0,650.01,650.01
1157,,1095,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0
1158,,59689,1.0,2100.0,336.0,0.0,0.0,2436.0,2436.0
1159,,11129,1.0,241.0,38.56,0.0,0.0,279.56,279.56
1160,,1017,1.0,1950.0,312.0,0.0,0.0,2262.0,2262.0
1161,,29861,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,,268121,1.0,101.65,16.26,0.0,0.0,117.91000000000001,117.91
1163,,S064675,1.0,649.65,103.94,0.0,0.0,753.5899999999999,753.59
1164,,78968,1.0,119.31,19.09,0.0,0.0,138.4,138.4
1165,,416,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,,5988,1.0,2354.5,376.72,0.0,0.0,2731.2200000000003,2731.22
1167,,140821,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,,140837,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,,2634,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,,22908,1.0,1919.2,307.07,0.0,0.0,2226.27,2226.27
1171,,4089,1.0,1919.2,307.07,0.0,0.0,2226.27,2226.27
1172,,45556,1.0,4318.54,690.96,0.0,0.0,5009.5,5009.5
1173,,641,1.0,4860.09,777.61,0.0,0.0,5637.7,5637.7
1174,,6360,1.0,2363.81,378.21,0.0,0.0,2742.02,2742.02
1175,,6696,1.0,2627.4,0.0,0.0,0.0,3047.78,3047.78
1176,,5424,1.0,2627.4,420.38,0.0,0.0,3047.78,3047.78
1177,,1714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,,12055,1.0,5643.49,48.0,0.0,0.0,10348.0,10348.0
1179,,1710604,1.0,5643.49,48.0,0.0,0.0,10348.0,10348.0
1180,,10408,1.0,5643.49,902.96,0.0,0.0,6546.45,6546.45
1181,,250446,1.0,5643.49,902.96,0.0,0.0,6546.45,6546.45
1182,,74076,1.0,1433.0,229.28,0.0,0.0,1662.28,1662.28
1183,,127210,1.0,1433.0,229.28,0.0,0.0,1662.28,1662.28
1184,,16920,1.0,1396.0,223.36,0.0,0.0,1619.3600000000001,1619.36
1185,,84441,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1186,,45814,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,,712289,1.0,333.0,53.28,0.0,0.0,386.28,386.28
1188,,16946831,1.0,0.0,0.0,0.0,0.0,0.0,366.05
1189,,16953629,1.0,0.0,0.0,0.0,0.0,0.0,217.02
1190,,176000,1.0,160.0,0.0,0.0,0.0,160.0,160.0
1191,,4390534,1.0,0.0,0.0,0.0,0.0,0.0,474.15
1192,,2428,1.0,3600.0,576.0,0.0,0.0,4176.0,4176.0
1193,,7669,1.0,560.35,89.66,0.0,0.0,650.01,650.01
1194,,7670,1.0,76.72,12.28,0.0,0.0,89.0,89.0
1195,,7671,1.0,690.48,110.48,0.0,0.0,800.96,800.96
1196,,1465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,,4252,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,,3257,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,,141037,1.0,1648.83,263.81,0.0,0.0,1912.6399999999999,1912.64
1200,,1400016246,1.0,1648.83,263.81,0.0,0.0,1912.6399999999999,1912.64
1201,,512,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,,277,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,,17020115,1.0,0.0,0.0,0.0,0.0,0.0,1073.0
1204,,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,,124394,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,,4394606,1.0,0.0,0.0,0.0,0.0,0.0,592.9
1207,,22934,1.0,7350.0,12.16,0.0,0.0,8526.0,8526.0
1208,,11932,1.0,76.0,12.16,0.0,0.0,87.21,87.21
1209,,74106,1.0,6131.87,981.1,0.0,0.0,7112.97,7112.97
1210,,156904,1.0,241.89,38.7,0.0,0.0,280.59,280.59
1211,,32485,1.0,525.0,84.0,0.0,0.0,609.0,609.0
1212,,161106,1.0,5000.0,800.0,0.0,0.0,5204.16,5204.16
1213,,161106,1.0,86.9,13.9,0.0,0.0,100.80000000000001,100.8
1214,,6551,1.0,2428.25,388.52,0.0,0.0,2816.77,2816.77
1215,,7009,1.0,1145.92,0.0,0.0,0.0,1329.27,1329.27
1216,,5453,1.0,1145.92,183.35,0.0,0.0,1329.27,1329.27
1217,,473,1.0,622.0,99.52,0.0,0.0,721.52,721.52
1218,,3726,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,,141245,1.0,1487.2,237.95,0.0,0.0,1725.15,1725.15
1220,,141252,1.0,1350.0,216.0,0.0,0.0,1566.0,1566.0
1221,,141314,1.0,1772.04,283.53,0.0,0.0,2055.5699999999997,2055.57
1222,,56093,1.0,1772.04,283.53,0.0,0.0,2055.5699999999997,2055.57
1223,,43903187,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,,74116,1.0,4846.0,775.36,0.0,0.0,5621.36,5621.36
1225,,74121,1.0,4846.0,775.36,0.0,0.0,5621.36,5621.36
1226,,59,1.0,1253.01,200.48,0.0,0.0,1453.49,1453.49
1227,,109607,1.0,1253.01,200.48,0.0,0.0,1453.49,1453.49
1228,,6203,1.0,7149.7,241.39,0.0,0.0,8293.65,8293.65
1229,,84633,1.0,1508.7,241.39,0.0,0.0,1750.0900000000001,1750.09
1230,,17055438,1.0,0.0,0.0,0.0,0.0,0.0,203.97
1231,,6440,1.0,5720.0,915.2,0.0,0.0,6635.2,6635.2
1232,,61040,1.0,1129.75,175.93,0.0,0.0,1305.68,1305.68
1233,,7781,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1234,,9979043,1.0,962.2,0.0,0.0,0.0,962.2,962.2
1235,,23818,1.0,343.97,55.03,0.0,0.0,399.0,399.0
1236,,6850,1.0,1300.0,208.0,0.0,0.0,1508.0,1508.0
1237,,6851,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84
1238,,000095,1.0,948.56,151.77,0.0,0.0,1100.33,1100.33
1239,,4928,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,,127614,1.0,1558.32,249.33,0.0,0.0,1807.6499999999999,1807.65
1241,,269158,1.0,101.65,16.26,0.0,0.0,117.91000000000001,117.91
1242,,233108,1.0,733.31,117.33,0.0,0.0,850.64,850.64
1243,,172952,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,,30092,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,,8058,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,,17001,1.0,93.0,14.88,0.0,0.0,107.88,107.88
1247,,4266,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,,36474,1.0,8460.0,0.0,0.0,0.0,9813.6,9813.6
1249,,4398770,1.0,0.0,0.0,0.0,0.0,0.0,1534.57
1250,,4398771,1.0,0.0,0.0,0.0,0.0,0.0,9717.49
1251,,4398774,1.0,0.0,0.0,0.0,0.0,0.0,1609.95
1252,,4398781,1.0,0.0,0.0,0.0,0.0,0.0,766.23
1253,,4399885,1.0,2003.16,320.51,0.0,0.0,2323.67,2323.67
1254,,4399885,1.0,0.0,0.0,0.0,0.0,0.0,7127.0
1255,,9171,1.0,6987.0,77.52,0.0,0.0,8104.92,8104.92
1256,,9172,1.0,6987.0,77.52,0.0,0.0,8104.92,8104.92
1257,,7877144,1.0,484.48,77.52,0.0,0.0,562.0,562.0
1258,,4151860,1.0,31.9,5.1,0.0,0.0,37.0,37.0
1259,,17128594,1.0,158.62,25.38,0.0,0.0,184.0,184.0
1260,,17128594,1.0,206.89,33.1,0.0,0.0,239.98999999999998,239.99
1261,,17128594,1.0,0.0,0.0,0.0,0.0,0.0,292.2
1262,,00320997,1.0,-30.04,-4.81,0.0,0.0,-34.85,-34.85
1263,,172976,1.0,3171.0,507.36,0.0,0.0,3678.36,3678.36
1264,,11152,1.0,1706.89,273.1,0.0,0.0,1979.9900000000002,1979.99
1265,,63,1.0,180.0,28.8,0.0,0.0,208.8,208.8
1266,,03,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
1267,,60174,1.0,3600.0,576.0,0.0,0.0,4176.0,4176.0
1268,,21045,1.0,768.24,122.92,0.0,0.0,891.16,891.16
1269,,84794,1.0,360.0,57.6,0.0,0.0,417.6,417.6
1270,,6999,1.0,1354.08,216.65,0.0,0.0,1570.73,1570.73
1271,,6674,1.0,2494.32,399.09,0.0,0.0,2893.4100000000003,2893.41
1272,,7263,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,,3742,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,,342300,1.0,412.45,65.99,0.0,0.0,473.28,473.28
1275,,342300,1.0,522.47,83.6,0.0,0.0,606.07,606.07
1276,,60216,1.0,4875.0,780.0,0.0,0.0,5655.0,5655.0
1277,,60218,1.0,1230.0,196.8,0.0,0.0,1426.8,1426.8
1278,,13325,1.0,771.55,123.45,0.0,0.0,895.0,895.0
1279,,36511,1.0,1230.0,196.8,0.0,0.0,1426.8,1426.8
1280,,17159627,1.0,1401.3,224.21,0.0,0.0,1625.51,1625.51
1281,,141753,1.0,1636.21,261.79,0.0,0.0,1898.0,1898.0
1282,,6594,1.0,1636.21,261.79,0.0,0.0,1898.0,1898.0
1283,,46149,1.0,416.18,66.59,0.0,0.0,482.77,482.77
1284,,19183,1.0,217.38,34.78,0.0,0.0,252.16,252.16
1285,,127990,1.0,1260.83,201.73,0.0,0.0,1462.56,1462.56
1286,,110597,1.0,87.37,13.98,0.0,0.0,101.35000000000001,101.35
1287,,569,1.0,232.76,37.24,0.0,0.0,270.0,270.0
1288,,177589,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,,177590,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,,689600,1.0,240.0,0.0,0.0,0.0,240.0,240.0
1291,,6057,1.0,4653.75,744.6,0.0,0.0,5398.35,5398.35
1292,,15576,1.0,257.59000000000003,41.21,0.0,0.0,298.8,298.8
1293,,26515,1.0,1232.0,197.12,0.0,0.0,1429.12,1429.12
1294,,49778,1.0,1706.9,273.1,0.0,0.0,1980.0,1980.0
1295,,18125,1.0,664.0,106.24,0.0,0.0,770.24,770.24
1296,,566256,1.0,1668.1,266.9,0.0,0.0,1935.0,1935.0
1297,,4953,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,,0097,1.0,180.2,28.83,0.0,0.0,209.02999999999997,209.03
1299,,30048975,1.0,1257.01,201.12,0.0,0.0,1458.13,1458.13
1300,,31806,1.0,797.1300000000001,127.54,0.0,0.0,924.6700000000001,924.67
1301,,1258907,1.0,797.1300000000001,127.54,0.0,0.0,924.6700000000001,924.67
1302,,141935,1.0,5300.0,48.0,0.0,0.0,5348.0,5348.0
1303,,1729429,1.0,5300.0,48.0,0.0,0.0,5348.0,5348.0
1304,,3253,1.0,-3203.24,-512.52,0.0,0.0,-3715.7599999999998,-3715.76
1305,,2684,1.0,-3203.24,-512.52,0.0,0.0,-3715.7599999999998,-3715.76
1306,,13554,1.0,3203.24,512.52,0.0,0.0,3715.7599999999998,3715.76
1307,,7081,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,,7081,1.0,2426.58,388.25,0.0,0.0,2814.83,2814.83
1309,,746040,1.0,2663.0,426.08,0.0,0.0,3089.08,3089.08
1310,,10035779,1.0,4394.0,0.0,0.0,0.0,4394.0,4394.0
1311,,3787,1.0,2250.0,360.0,0.0,0.0,2610.0,2610.0
1312,,647,1.0,2518.4,402.94,0.0,0.0,2921.34,2921.34
1313,,648,1.0,3352.0,536.32,0.0,0.0,3888.32,3888.32
1314,,19864802,1.0,935.89,145.48,0.0,0.0,1081.37,1081.37
1315,,11660,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,,49540993,1.0,125.1,20.02,0.0,0.0,141.64000000000001,141.64
1317,,4409792,1.0,0.0,0.0,0.0,0.0,0.0,762.75
1318,,4409793,1.0,0.0,0.0,0.0,0.0,0.0,2290.75
1319,,3736,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,,202205-E2341533107-20062022-311177,1.0,240.0,0.0,0.0,0.0,278.4,278.4
1321,,85043,1.0,240.0,38.4,0.0,0.0,278.4,278.4
1322,,6829,1.0,2378.71,380.59,0.0,0.0,2759.3,2759.3
1323,,7576,1.0,4310.34,0.0,0.0,0.0,5000.0,5000.0
1324,,1652,1.0,4310.34,689.66,0.0,0.0,5000.0,5000.0
1325,,220629-000312166585,1.0,2577.46,412.46,0.0,0.0,2989.92,2989.92
1326,,74222,1.0,1568.0,250.88,0.0,0.0,1818.88,1818.88
1327,,74223,1.0,6600.55,112.0,0.0,0.0,7656.64,7656.64
1328,,74224,1.0,6600.55,112.0,0.0,0.0,7656.64,7656.64
1329,,57535,1.0,700.0,112.0,0.0,0.0,812.0,812.0
1330,,7322,1.0,4950.0,792.0,0.0,0.0,5742.0,5742.0
1331,,15826,1.0,414.92,66.38,0.0,0.0,481.3,481.3
1332,,142249,1.0,5790.18,926.43,0.0,0.0,6716.610000000001,6716.61
1333,,4413322,1.0,0.0,0.0,0.0,0.0,0.0,1893.41
1334,,17840237,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,,4967,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,,60,1.0,1505.27,240.84,0.0,0.0,1746.11,1746.11
1337,,128434,1.0,1505.27,240.84,0.0,0.0,1746.11,1746.11
1338,,650,1.0,2750.0,440.0,0.0,0.0,3190.0,3190.0
1339,,6261,1.0,7014.0,0.0,0.0,0.0,8136.24,8136.24
1340,,805326,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,,937520,1.0,80.0,0.0,0.0,0.0,80.0,80.0
1342,,1092957089,1.0,0.0,829.51,0.0,0.0,0.0,0.0
1343,,1322008,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,,49695584,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,,0001010100750847116902,1.0,490.0,78.4,0.0,0.0,568.4,568.4
1350,,007817297284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,,426057,1.0,180.17,28.83,0.0,0.0,209.0,209.0
1352,,1489,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
1353,,1489,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,,585,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,,36600,1.0,2665.0,426.4,0.0,0.0,3091.4,3091.4
1356,,3772,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,,142400,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
1358,,30596,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
1359,,30596,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,,12,1.0,4543.1,726.9,0.0,0.0,5213.21,5213.21
1361,,85817903,1.0,1717.25,0.0,0.0,0.0,1717.25,1717.25
1362,,312516,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
1363,,312517,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
1364,,420220601898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,,420220601898904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,,651,1.0,3047.0,487.52,0.0,0.0,3534.52,3534.52
1367,,6342,1.0,2498.35,399.74,0.0,0.0,2898.09,2898.09
1368,,6342,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,,3643,1.0,609.51,97.52,0.0,0.0,707.03,707.03
1370,,570323,1.0,77.15,12.34,0.0,0.0,89.49000000000001,89.49
1371,,22022060028311,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,,1522,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,,60623,1.0,5585.0,893.6,0.0,0.0,6478.6,6478.6
1374,,147173,1.0,258.63,41.38,0.0,0.0,300.01,300.01
1375,,85179,1.0,2042.5,326.8,0.0,0.0,2369.3,2369.3
1376,,2154,1.0,910.0,145.6,0.0,0.0,1055.6,1055.6
1377,,20218110,1.0,1326.98,212.32,0.0,0.0,1539.3,1539.3
1378,,33784465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,,179689,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,,179690,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,,4419050,1.0,0.0,0.0,0.0,0.0,0.0,345.8
1382,,4419053,1.0,0.0,0.0,0.0,0.0,0.0,4899.0
1383,,157070,1.0,4631.48,741.04,0.0,0.0,5372.5199999999995,5372.52
1384,,213,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,,99250,1.0,818.96,131.03,0.0,0.0,949.99,949.99
1386,,17230,1.0,850.0,136.0,0.0,0.0,986.0,986.0
1387,,767887,1.0,284.0,45.44,0.0,0.0,329.44,329.44
1388,,56440,1.0,3191.38,510.62,0.0,0.0,3702.0,3702.0
1389,,206189,1.0,4041.82,646.69,0.0,0.0,4688.51,4688.51
1390,,676,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,,814,1.0,735.0,117.6,0.0,0.0,852.6,852.6
1392,,2442,1.0,5349.66,855.95,0.0,0.0,5100.009999999999,5100.01
1393,,7789,1.0,560.35,89.66,0.0,0.0,650.01,650.01
1394,,85254,1.0,3900.0,624.0,0.0,0.0,4524.0,4524.0
1395,,7053,1.0,2411.4,385.82,0.0,0.0,2797.2200000000003,2797.22
1396,,771086,1.0,378.0,60.48,0.0,0.0,438.48,438.48
1397,,7979,1.0,954.0,0.0,0.0,0.0,1106.6399999999999,1106.64
1398,,26562,1.0,954.0,152.64,0.0,0.0,1106.6399999999999,1106.64
1399,,6008,1.0,6579.18,0.0,0.0,0.0,7631.85,7631.85
1400,,4420694,1.0,0.0,0.0,0.0,0.0,0.0,2196.85
1401,,3271,1.0,327.58,52.42,0.0,0.0,380.0,380.0
1402,,128808,1.0,1043.28,166.92,0.0,0.0,1210.2,1210.2
1403,,2742,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,,76025182,1.0,214.66,34.34,0.0,0.0,249.0,249.0
1405,,142840,1.0,333.0,53.28,0.0,0.0,386.28,386.28
1406,,776781,1.0,333.0,53.28,0.0,0.0,386.28,386.28
1407,,2393,1.0,350.0,0.0,0.0,0.0,350.0,350.0
1408,,356,1.0,937.25,149.96,0.0,0.0,1087.21,1087.21
1409,,60837,1.0,140.0,22.4,0.0,0.0,162.4,162.4
1410,,74315,1.0,7530.0,53.1,0.0,0.0,8734.8,8734.8
1411,,158311,1.0,331.88,53.1,0.0,0.0,384.98,384.98
1412,,655,1.0,1379.31,220.69,0.0,0.0,1600.0,1600.0
1413,,17298,1.0,3442.0,550.72,0.0,0.0,3992.7200000000003,3992.72
1414,,142726,1.0,1721.8,275.49,0.0,0.0,1997.29,1997.29
1415,,85374,1.0,4200.0,672.0,0.0,0.0,4872.0,4872.0
1416,,7568,1.0,88.9,14.22,0.0,0.0,103.12,103.12
1417,,6023,1.0,5601.77,896.28,0.0,0.0,6498.05,6498.05
1418,,7364,1.0,4825.0,772.0,0.0,0.0,5597.0,5597.0
1419,,12231,1.0,1308.72,209.4,0.0,0.0,1518.1200000000001,1518.12
1420,,104010,1.0,1308.72,209.4,0.0,0.0,1518.1200000000001,1518.12
1421,,573309,1.0,1723.28,275.72,0.0,0.0,1999.0,1999.0
1422,,573311,1.0,3178.45,508.55,0.0,0.0,3687.0,3687.0
1423,,343927,1.0,522.47,83.6,0.0,0.0,606.07,606.07
1424,,604423,1.0,726.4575,116.19999999999999,0.0,0.0,842.6575,40.61
1425,,605,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,,611,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,,688,1.0,560.0,89.6,0.0,0.0,649.6,649.6
1428,,152,1.0,-2753.6,-440.58,0.0,0.0,-3194.18,-3194.18
1429,,518,1.0,-2753.6,-440.58,0.0,0.0,-3194.18,-3194.18
1430,,17308,1.0,1905.0,304.8,0.0,0.0,2209.8,2209.8
1431,,85424,1.0,7500.0,943.2,0.0,0.0,8700.0,8700.0
1432,,85431,1.0,5895.0,943.2,0.0,0.0,6838.2,6838.2
1433,,7939,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
1434,,146625,1.0,-4041.82,288.0,0.0,0.0,-4688.51,-4688.51
1435,,170,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
1436,,658,1.0,3798.75,607.8,0.0,0.0,4406.55,4406.55
1437,,113195,1.0,-1253.01,-200.48,0.0,0.0,-1453.49,-1453.49
1438,,113196,1.0,1253.01,200.48,0.0,0.0,1453.49,1453.49
1439,,7161,1.0,2417.14,386.74,0.0,0.0,2803.88,2803.88
1440,,8176,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,,MAT_2306_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,,424,1.0,-1933.44,-309.35,0.0,0.0,-2242.79,-2242.79
1443,,13626,1.0,1949.46,311.91,0.0,0.0,2261.37,2261.37
1444,,129292,1.0,2330.64,372.9,0.0,0.0,2703.54,2703.54
1445,,30854,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,,32046,1.0,7985.0,0.0,0.0,0.0,9262.6,9262.6
1447,,113276,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,,185407,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,,3509,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,,1848,1.0,7500.0,0.0,0.0,0.0,8700.0,8700.0
1451,,1849,1.0,7500.0,0.0,0.0,0.0,8700.0,8700.0
1452,,269,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,,2728,1.0,7817.47,160.0,0.0,0.0,9068.27,9068.27
1454,,13627,1.0,7817.47,160.0,0.0,0.0,9068.27,9068.27
1455,,61,1.0,1000.0,160.0,0.0,0.0,1147.5,1147.5
1456,,27178166,1.0,1000.0,160.0,0.0,0.0,1147.5,1147.5
1457,,27178166,1.0,2650.0,424.0,0.0,0.0,3074.0,3074.0
1458,,30887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,,17602170,1.0,0.0,0.0,0.0,0.0,0.0,110.0
1460,,1754849,1.0,0.0,48.0,0.0,0.0,10348.0,10348.0
1461,,6066,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,,44058260,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,,6546,1.0,5720.0,915.2,0.0,0.0,6635.2,6635.2
1464,,3857,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,,4431390,1.0,0.0,0.0,0.0,0.0,0.0,1981.09
1466,,6913,1.0,6324.0,1011.84,0.0,0.0,7335.84,7335.84
1467,,1505,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,,74376,1.0,7530.0,418.53,0.0,0.0,8734.8,8734.8
1469,,5570,1.0,2615.8,418.53,0.0,0.0,3034.33,3034.33
1470,,1747,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,,3895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,,143406,1.0,609.51,97.52,0.0,0.0,707.03,707.03
1473,,3663,1.0,609.51,97.52,0.0,0.0,707.03,707.03
1474,,1172,1.0,1960.2,313.63,0.0,0.0,2273.83,2273.83
1475,,17372,1.0,1960.2,313.63,0.0,0.0,2273.83,2273.83
1476,,17372,1.0,2013.0,322.08,0.0,0.0,2335.08,2335.08
1477,,7372,1.0,2259.3,361.48,0.0,0.0,2620.78,2620.78
1478,,315135,1.0,6079.02,972.64,0.0,0.0,7051.660000000001,7051.66
1479,,315136,1.0,6079.02,972.64,0.0,0.0,7051.660000000001,7051.66
1480,,4434328,1.0,0.0,0.0,0.0,0.0,0.0,1135.85
1481,,190,1.0,74.14,11.86,0.0,0.0,86.0,86.0
1482,,190,1.0,74.14,11.86,0.0,0.0,86.0,86.0
1483,,190,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0
1484,,30992,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,,85697,1.0,3389.0,542.24,0.0,0.0,3931.24,3931.24
1486,,85702,1.0,3389.0,542.24,0.0,0.0,3931.24,3931.24
1487,,62991,1.0,1211.36,188.71,0.0,0.0,1400.07,1400.07
1488,,8586,1.0,148.28,0.0,0.0,0.0,172.0,172.0
1489,,2162,1.0,148.28,23.72,0.0,0.0,172.0,172.0
1490,,2162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,,129613,1.0,1224.92,195.99,0.0,0.0,1420.91,1420.91
1492,,2826,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,,4297,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,,181760,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,,181761,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,,22188,1.0,343.97,55.03,0.0,0.0,399.0,399.0
1497,,173184,1.0,7850.6,23.72,0.0,0.0,9106.7,9106.7
1498,,10187087,1.0,148.28,23.72,0.0,0.0,172.0,172.0
1499,,10187087,1.0,3327.0,0.0,0.0,0.0,3327.0,3327.0
1500,,6919,1.0,1350.0,216.0,0.0,0.0,1566.0,1566.0
1501,,7870,1.0,560.35,89.66,0.0,0.0,650.01,650.01
1502,,1508,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,,13646,1.0,415.86,66.54,0.0,0.0,482.40000000000003,482.4
1504,,74427,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,,74428,1.0,0.0,0.0,0.0,0.0,0.0,0.0
